"ActorVial","Prioridad","COD","CONCESION","CORREDOR","ENTIDAD","IDPROY","ID_MT","CodVia","CodPRi","CodPRf","CodSegPRi","CodSegPRf","PasoUrbano","Xi","Yi","Xf","Yf","Shape_Leng"
"Todos","110","28,381","Bogotá (Fontibón) – Faca – Los Alpes","Bogotá - Mosquera","ANI","1,149","1G007","5008A","70","71","5008A70","5008A71","1","-74.1918618668","4.69857275978","-74.1826589977","4.69925292848","1,028.46716205"
"Todos","111","28,382","Bogotá (Fontibón) – Faca – Los Alpes","Bogotá - Mosquera","ANI","1,149","1G007","5008A","69","70","5008A69","5008A70","1","-74.201109079","4.69792017802","-74.1918618668","4.69857275978","1,033.06955683999"
"Todos","112","36,469","IP - Nueva Malla Vial del Valle del Cauca","Santander de Quilichao-Candelaria","ANI","5","5G001","2504A","4","5","2504A4","2504A5","0","-76.442046054","3.19628011688","-76.4469601849","3.18900833434","979.606683897"
"Todos","113","35,144","IP - Nueva Malla Vial del Valle del Cauca","Yumbo - Cali","ANI","2,536","5G001","2301","3","4","23013","23014","1","-76.4992298401","3.52038909305","-76.5024591143","3.51148426984","1,056.43999228"
"Todos","114","30,421","IP  –  Ampliación a Tercer Carril Doble Calzada Bogotá - Girardot",,"ANI","2,127","4G032","4005","115","116","4005115","4005116","0","-74.2292411153","4.56306142771","-74.2353551664","4.55575102742","1,062.87337309"
"Todos","115","22,551",,,"OTRO","0","0","6210","13","14","621013","621014","0","-72.9420380821","5.75172818343","-72.9337049034","5.75643315408","1,067.33630588999"
"Todos","116","18,885",,"El Hatillo - Girardota - Copacabana - Bello - Medellín","DEPTO","1,218","0",,"0","0",,,"0","-75.398439118","6.41621274985","-75.4132876299","6.41208155907","1,753.70184119999"
"Todos","117","18,882",,"El Hatillo - Girardota - Copacabana - Bello - Medellín","DEPTO","1,218","0",,"0","0",,,"0","-75.4613407011","6.38427613011","-75.4711881424","6.38294380549","1,109.94814722"
"Todos","118","35,236",,"Palmira - El Palo","INVIAS-OTROS","1,052","0","3105","70","71","310570","310571","0","-76.2455541449","3.43213123394","-76.2464045968","3.42536642228","762.636244281"
"Todos","119","12,966","Autopistas al Mar 2","Chigorodó-Turbo","ANI","20","4G026","6201","17","18","620117","620118","0","-76.6376063134","7.99483275324","-76.6354430218","7.98698019646","920.889840443"
"Todos","120","36,054","IP - Nueva Malla Vial del Valle del Cauca","Santander de Quilichao-Candelaria","ANI","5","5G001","2504A","34","35","2504A34","2504A35","0","-76.3515632023","3.40584354957","-76.3534895151","3.39770757216","932.438768599"
"Todos","121","1,118","Autopistas al Mar 2","Turbo - Necocli","ANI","21","4G026","9001","1","2","90011","90012","0","-76.7271183897","8.11148120319","-76.7312497909","8.10364020301","1,186.78474722"
"Todos","122","13,697",,"San Alberto - Bucaramanga","DEPTO","1,232","0","45A08","2","3","45A082","45A083","0","-73.135805127","7.17850961605","-73.1330977987","7.1706480706","972.5274567"
"Todos","123","8,971","Ruta Caribe","Sincerin - Arjona - Turbaco - Cartagena","ANI","1,274","3G008","9005","90","91","900590","900591","1","-75.4077242713","10.3312678466","-75.4051714418","10.3237825858","973.68126353"
"Todos","124","36,776","Popayán – Santander de Quilichao","Popayán-Santander de Quilichao","ANI","4","4G021","2504","58","59","250458","250459","0","-76.5447810769","2.9173609146","-76.5489081059","2.91148904958","980.075709918"
"Todos","125","33,915",,"Citronela-Altos de Zaragoza","INVIAS-OTROS","59","0","4001","19","20","400119","400120","0","-76.9312541322","3.88038719626","-76.9228976183","3.87916712933","983.719559503"
"Todos","126","34,270","IP - Nueva Malla Vial del Valle del Cauca","Candelaria-Buga","ANI","6","5G001","2505","52","53","250552","250553","0","-76.3261316122","3.77585087732","-76.3270869985","3.76705236476","990.274082188"
"Todos","127","34,273","IP - Nueva Malla Vial del Valle del Cauca","Candelaria-Buga","ANI","6","5G001","2505","49","50","250549","250550","0","-76.3255308127","3.75353727972","-76.3246158831","3.74470894312","990.368794"
"Todos","128","7,115","Santa Marta - Paraguachón","Santa Marta-Maicao-Paraguachón","ANI","119","1G003","9008","1","2","90081","90082","1","-74.1455973753","11.2299011958","-74.1534280141","11.2257558983","993.879158205"
"Todos","129","16,295",,,"INVIAS-OTROS","1,226","0","6515","126","127","6515126","6515127","1","-71.8670491595","6.94486646924","-71.8626188149","6.93714865419","996.57804607"
"Todos","130","34,269","IP - Nueva Malla Vial del Valle del Cauca","Candelaria-Buga","ANI","6","5G001","2505","53","54","250553","250554","0","-76.3222941277","3.78378807313","-76.3261316122","3.77585087732","999.009881965"
"Todos","131","19,388","Desarrollo Vial del Oriente de Medellín – DEVIMED","Medellín - Santuario","ANI","1,212","1G009","6004","24","25","600424","600425","1","-75.4385710349","6.26240762322","-75.4333649216","6.2552139795","1,006.41462836999"
"Todos","132","19,389","Desarrollo Vial del Oriente de Medellín – DEVIMED","Medellín - Santuario","ANI","1,212","1G009","6004","23","24","600423","600424","1","-75.4384190752","6.27112515989","-75.4385710349","6.26240762322","1,009.4376548"
"Todos","133","3,956","Briceño - Tunja - Sogamoso","Bogotá - Tunja","ANI","37","3G001","5501","71","72","550171","550172","1","-73.600751581","5.20960555648","-73.6039383278","5.20466011035","674.045632914"
"Todos","134","12,681","Autopistas al Mar 2","Turbo - Necocli","ANI","21","4G026","9001","0","1","90010","90011","0","-76.7312497909","8.10364020301","-76.7283026602","8.0952400397","1,012.74508392999"
"Todos","135","11,846","IP – Antioquia – Bolívar","Arboletes-Montería","ANI","101","4G016","7401","61","62","740161","740162","1","-75.8908780194","8.7709222025","-75.8943619307","8.76257459903","1,017.72038038999"
"Todos","136","36,775","Popayán – Santander de Quilichao","Popayán-Santander de Quilichao","ANI","4","4G021","2504","59","60","250459","250460","0","-76.5407673022","2.9241489629","-76.5447810769","2.9173609146","1,020.31578951999"
"Todos","137","15,536",,"Floridablanca - Giron","INVIAS-OTROS","1,229","0","45AST08","8","9","45AST088","45AST089","1","-73.1640340007","7.07488778289","-73.1637257422","7.06535753893","1,077.61968795"
"Todos","138","8,312","Puerta de Hierro – Palmar de Varela y Carreto – Cruz del Viso","Carreto - Barranquilla","ANI","17","4G018","2516","44","45","251644","251645","0","-74.761275087","10.6290923721","-74.766815345","10.6183359783","1,365.74674301999"
"Todos","139","41,623",,"Aguazul-Maní","DEPTO","83","0",,"0","0",,,"0","-72.523095993","5.15114825444","-72.5302474087","5.15690789332","1,027.86966157999"
"Todos","140","7,333",,,"DEPTO","1,312","0","9007","79","80","900779","900780","0","-74.2254973159","11.1344376845","-74.2257791447","11.1254283871","1,031.39225921999"
"Todos","141","33,255","IP Malla Vial del Meta","Villavicencio-Puente Arimena","ANI","73","4G012","4007","0","0","4007","4007","1","-73.6128391927","4.11835003539","-73.6055781093","4.11249520728","1,040.23600106999"
"Todos","142","11,891","IP – Antioquia – Bolívar","Planeta Rica - Montería","ANI","157","4G016","2310","47","48","231047","231048","0","-75.8534283939","8.73684539729","-75.8473340004","8.72975203187","1,049.10852885"
"Todos","143","35,717","IP - Nueva Malla Vial del Valle del Cauca",,"ANI","0","5G001",,"0","0",,,"0","-76.4753934591","3.4505155255","-76.4737953785","3.45052093524","177.902084698"
"Todos","144","647","Córdoba – Sucre","Sincelejo - Toluviejo","ANI","1,264","3G006",,"0","0",,,"1","-75.4128645575","9.30126144136","-75.4117850708","9.28256561114","2,159.12783166999"
"Todos","145","645","Córdoba – Sucre","Sincelejo - Toluviejo","ANI","1,264","3G006",,"0","0",,,"1","-75.4126962633","9.30778427787","-75.4128645575","9.30126144136","737.25755077"
"Todos","146","33,855","IP - Nueva Malla Vial del Valle del Cauca","Candelaria-Buga","ANI","6","5G001","2505","66","67","250566","250567","1","-76.3119660804","3.89339597092","-76.3130057834","3.88349099439","1,118.42593968999"
"Todos","147","394","Ruta Caribe","Cartagena-Barranquilla (Cordialidad)","ANI","117","3G008","9006","0","1","90060","90061","0","-75.4375862274","10.4166325612","-75.4472101433","10.4087591121","1,404.27422359999"
"Todos","148","35,250","IP - Nueva Malla Vial del Valle del Cauca","Cali - Palmira","ANI","1,590","5G001","2505","16","17","250516","250517","0","-76.3459850664","3.52282184849","-76.3376349395","3.52450405019","948.357104805"
"Todos","149","34,939","IP - Nueva Malla Vial del Valle del Cauca","Yumbo - Yotoco - Buga","ANI","1,100","5G001","2301","10","11","230110","230111","1","-76.4855081435","3.57272620392","-76.485046446","3.56939700157","380.053363904"
"Todos","150","5,855","IP  –  Neiva – Espinal - Girardot","Neiva-Girardot","ANI","27","4G017","4506","39","40","450639","450640","0","-75.2462679239","3.28171000069","-75.2513372317","3.27115477704","1,444.6962808"
"Todos","151","12,691","Autopistas al Mar 2","Chigorodó-Turbo","ANI","20","4G026","6201","0","1","62010","62011","0","-76.7282672736","8.09523883706","-76.720050772","8.09812135218","971.38440703"
"Todos","152","2,671",,,"DEPTO","1,219","0",,"0","0",,,"0","-75.3581523331","6.42121616812","-75.3764076847","6.41290194382","2,388.21061637"
"Todos","153","34,268","IP - Nueva Malla Vial del Valle del Cauca","Candelaria-Buga","ANI","6","5G001","2505","54","55","250554","250555","0","-76.3160059343","3.79020911782","-76.3222941277","3.78378807313","1,003.74324896999"
"Todos","154","17,461",,"Barbosa - Bucaramanga","INVIAS-OTROS","42","0","45A06","125","126","45A06125","45A06126","1","-73.1319589132","6.55216446729","-73.1366559522","6.55426009312","602.437795361"
"Todos","155","9,749","Ruta del Sol 3","Carmen de Bolívar-Bosconia","ANI","105","3G012","8003","25","26","800325","800326","1","-73.8862987527","9.97306572485","-73.8894799055","9.97126841222","408.440556735"
"Todos","156","35,100",,,"DEPTO","1,099","0","23VL01","1","2","23VL011","23VL012","0","-76.4742187195","3.55423853999","-76.4829536363","3.5513921039","1,025.92294409999"
"Todos","157","38,426",,"Pasto-Popayán","INVIAS-OTROS","3","0","2503","41","42","250341","250342","1","-76.9827060597","2.11929435934","-76.9891767537","2.11022906836","1,267.96014609"
"Todos","158","18,883",,"El Hatillo - Girardota - Copacabana - Bello - Medellín","DEPTO","1,218","0",,"0","0",,,"0","-75.4711881424","6.38294380549","-75.4794973066","6.38090771971","953.527734299"
"Todos","159","19,208",,"El Hatillo - Girardota - Copacabana - Bello - Medellín","DEPTO","1,218","0","6004","0","0","6004","6004","1","-75.5553102894","6.31850498476","-75.5558316478","6.31287565186","637.631476566"
"Todos","160","27,294",,"Variante Pereira","INVIAS-OTROS","1,156","0","29RS01","5","6","29RS015","29RS016","0","-75.7976360146","4.81310756428","-75.7919636295","4.81393959048","638.592729567"
"Todos","161","6,247","Popayán – Santander de Quilichao","Popayán-Santander de Quilichao","ANI","4","4G021","2504","63","64","250463","250464","0","-76.5287997204","2.94325805602","-76.5292419963","2.94139830504","213.964099073"
"Todos","162","30,423","IP  –  Ampliación a Tercer Carril Doble Calzada Bogotá - Girardot",,"ANI","2,127","4G032","4005","113","114","4005113","4005114","0","-74.2411668586","4.54880208025","-74.2466350273","4.54196578372","976.634326897"
"Todos","163","19,402","Desarrollo Vial del Oriente de Medellín – DEVIMED","Medellín - Santuario","ANI","1,212","1G009","6004","11","12","600411","600412","0","-75.4971612637","6.31483059273","-75.4903911363","6.31842006511","978.185102148"
"Todos","164","37,737",,"Pasto-Popayán","INVIAS-OTROS","3","0","25CCB","4","5","25CCB4","25CCB5","0","-76.6355798445","2.46226479644","-76.6395315606","2.45524283623","978.389860692"
"Todos","165","15,680",,"Barbosa - Bucaramanga","INVIAS-OTROS","42","0","45A07","81","82","45A0781","45A0782","1","-73.0556026067","7.01123349003","-73.0546583457","7.00242413356","1,018.94388907999"
"Todos","166","9,571","Ruta del Sol 3","Bosconia-Valledupar","ANI","106","3G012","8003","26","27","800326","800327","1","-73.8756493656","9.98298210096","-73.8822037282","9.97659739161","1,026.28548784"
"Todos","167","11,103",,"Lorica - Chinú","INVIAS-OTROS","1,263","0","7801","18","19","780118","780119","0","-75.6528454029","9.23803684421","-75.6443134596","9.23440056059","1,035.18068938999"
"Todos","168","19,400","Desarrollo Vial del Oriente de Medellín – DEVIMED","Medellín - Santuario","ANI","1,212","1G009","6004","13","14","600413","600414","0","-75.4899458746","6.32723753707","-75.4831266573","6.32786896675","1,048.0116653"
"Todos","169","34,542","IP - Nueva Malla Vial del Valle del Cauca","Candelaria-Buga","ANI","6","5G001","2505","39","40","250539","250540","0","-76.3008494287","3.67571596958","-76.2936952804","3.66980396281","1,057.05269227999"
"Todos","170","13,604",,"Barranca - Aguachica","INVIAS-OTROS","30","0","4514","2","3","45142","45143","0","-73.4085341342","7.79785407807","-73.4043328715","7.78928635759","1,070.30200164999"
"Todos","171","10,484","Córdoba – Sucre","Sincelejo - Carreto","ANI","15","3G006","2515","9","10","25159","251510","1","-75.2870883254","9.32437955312","-75.2913895527","9.32462393105","479.93651727"
"Todos","172","11,001","Córdoba – Sucre","Planeta Rica - Sincelejo","ANI","14","3G006",,"0","0",,,"1","-75.3871950818","9.29166875704","-75.3880644358","9.29098276583","123.907925309"
"Todos","173","27,061",,"Variante Pereira","INVIAS-OTROS","1,156","0","29RSC","6","7","29RSC6","29RSC7","0","-75.7124113116","4.82530601826","-75.7201180653","4.8235368266","992.699628961"
"Todos","174","24,147","Autopista Conexión Pacífico 3","Manizales-La Felisa","ANI","156","4G004","2903","37","38","290337","290338","0","-75.6587928271","5.26894448089","-75.6585337822","5.26014144016","995.549692731"
"Todos","175","35,225",,"Palmira - El Palo","INVIAS-OTROS","1,052","0","3105","81","82","310581","310582","0","-76.2650555025","3.51093147103","-76.2567558462","3.50754807244","1,000.21698748999"
"Todos","176","27,067",,"Variante Pereira","INVIAS-OTROS","1,156","0","29RSC","10","11","29RSC10","29RSC11","0","-75.6838424364","4.83910164313","-75.691846445","4.83593125304","1,000.64087674999"
"Todos","177","33,848",,"Loboguerrero - Buga","INVIAS-OTROS","61","0","4001","116","117","4001116","4001117","0","-76.3337801068","3.89288606236","-76.3249879308","3.89100706801","1,001.13299790999"
"Todos","178","36,780","Popayán – Santander de Quilichao","Popayán-Santander de Quilichao","ANI","4","4G021","2504","54","55","250454","250455","0","-76.5488158465","2.88732917472","-76.5504725829","2.87999985792","1,001.86799025"
"Todos","179","414","Ruta Caribe","Sincerin - Arjona - Turbaco - Cartagena","ANI","1,274","3G008","9005","92","93","900592","900593","1","-75.4209666304","10.3395421712","-75.4130284777","10.3357170542","1,006.49369637999"
"Todos","180","33,827","IP - Nueva Malla Vial del Valle del Cauca","Yumbo - Yotoco - Buga","ANI","1,100","5G001","2301","51","52","230151","230152","0","-76.3754209102","3.88045253539","-76.3771364213","3.87167824902","1,008.69745941999"
"Todos","181","11,000","Córdoba – Sucre","Planeta Rica - Sincelejo","ANI","14","3G006",,"0","0",,,"1","-75.3834371969","9.29463401927","-75.384326639","9.2939321828","126.771062132"
"Todos","182","34,917","IP - Nueva Malla Vial del Valle del Cauca","Candelaria-Buga","ANI","6","5G001","25VLB","0","1","25VLB","25VLB1","0","-76.3374591199","3.53141783398","-76.3376349395","3.52450405019","771.554653128"
"Todos","184","34,707","IP - Nueva Malla Vial del Valle del Cauca","Yumbo - Yotoco - Buga","ANI","1,100","5G001","2301","12","13","230112","230113","1","-76.4833561364","3.58774464796","-76.4863568034","3.57906299157","1,043.01746064999"
"Todos","185","12,983",,"Hoyórrico - Caucasia","INVIAS-OTROS","1,220","0","2512","61","62","251261","251262","1","-75.2023371018","7.97930919247","-75.2026948874","7.97458489345","533.809973464"
"Todos","186","38,408",,"Pasto-Popayán","INVIAS-OTROS","3","0","2503","78","79","250378","250379","0","-76.7652205469","2.25045479334","-76.7681403007","2.24296471523","1,070.06859819"
"Todos","187","15,662",,"Piedecuesta-Girón","DEPTO","168","0",,"0","0",,,"1","-73.1695258203","7.06336892262","-73.1702140342","7.0585504805","549.261140142"
"Todos","188","2,024",,"Barbosa - Bucaramanga","INVIAS-OTROS","42","0","45A07","88","89","45A0788","45A0789","1","-73.0898567564","7.05955062562","-73.0852811716","7.05726865041","574.207030057"
"Todos","189","2,031",,"Barbosa - Bucaramanga","INVIAS-OTROS","42","0","45A07","80","81","45A0780","45A0781","1","-73.0546583457","7.00242413356","-73.0480574181","6.99435050798","1,175.10350683"
"Todos","190","6,246","Popayán – Santander de Quilichao","Popayán-Santander de Quilichao","ANI","4","4G021","2504","64","65","250464","250465","0","-76.5268380679","2.95893273391","-76.5289927165","2.9542093348","589.395547313"
"Todos","191","5,706","IP  –  Neiva – Espinal - Girardot","Neiva-Girardot","ANI","27","4G017","4507","1","2","45071","45072","0","-75.0605823526","3.83660941529","-75.062501892","3.82889540126","894.225310236"
"Todos","192","15,677",,"Floridablanca - Giron","INVIAS-OTROS","1,598","0","45AST08","0","1","45AST080","45AST081","1","-73.1029762662","7.06355446622","-73.0975502107","7.06358750805","618.718472693"
"Todos","193","18,890",,"El Hatillo - Girardota - Copacabana - Bello - Medellín","DEPTO","1,218","0",,"0","0",,,"0","-75.4341296142","6.39867434537","-75.4364498041","6.39711102786","313.020590953"
"Todos","194","2,635","Autopista al Mar 1","Medellín - Santafé de Antioquia","ANI","18","4G024",,"0","0",,,"0","-75.7302373834","6.42625089909","-75.7284470004","6.42098077129","628.899275549"
"Todos","195","33,916",,"Citronela-Altos de Zaragoza","INVIAS-OTROS","59","0","4001","18","19","400118","400119","0","-76.939333148","3.87850072429","-76.9312541322","3.88038719626","975.944321691"
"Todos","196","13,734",,"San Alberto - Bucaramanga","INVIAS-OTROS","1,232","0","45A08","75","76","45A0875","45A0876","0","-73.3316574713","7.65003277239","-73.3279043427","7.64302210628","984.05747361"
"Todos","197","19,385","Desarrollo Vial del Oriente de Medellín – DEVIMED","Medellín - Santuario","ANI","1,212","1G009","6004","4","5","60044","60045","0","-75.5302608379","6.31730477655","-75.5261057848","6.323314638","988.55295766"
"Todos","198","19,399","Desarrollo Vial del Oriente de Medellín – DEVIMED","Medellín - Santuario","ANI","1,212","1G009","6004","14","15","600414","600415","0","-75.4831266573","6.32786896675","-75.4749743101","6.32654683367","993.581274357"
"Todos","199","35,718",,,"OTRO","0","0",,"0","0",,,"1","-76.4768739423","3.45038677232","-76.4753934591","3.4505155255","165.905430245"
"Todos","200","35,300","IP - Nueva Malla Vial del Valle del Cauca","Cali - Palmira","ANI","1,590","5G001","2505","3","4","25053","25054","0","-76.4512272089","3.49895749152","-76.4599714418","3.49691981151","999.580001267"
"Todos","201","33,279","IP Malla Vial del Meta","Villavicencio-Puente Arimena","ANI","73","4G012","4007","1","2","40071","40072","0","-73.5980331892","4.10632652111","-73.5910474129","4.100717684","1,000.73478049"
"Todos","202","28,046","Bogotá (Fontibón) – Faca – Los Alpes","Mosquera - Facatativa - Los Andes","ANI","1,151","1G007","50CNG","2","3","50CNG2","50CNG3","1","-74.2585447117","4.74148438807","-74.2495923679","4.74072522812","1,002.07549874999"
"Todos","203","27,304",,"Variante Pereira","INVIAS-OTROS","1,156","0","29RS01","6","7","29RS016","29RS017","0","-75.8008579588","4.81365057552","-75.8090083827","4.8112731857","1,008.14405884999"
"Todos","204","6,319",,"Palermo-Neiva","DEPTO","150","0",,"0","0",,,"0","-75.4099649254","2.888431232","-75.3957903324","2.88773432704","1,683.72805622"
"Todos","205","14,202",,"Barranca - Aguachica","INVIAS-OTROS","30","0","4513","36","37","451336","451337","0","-73.5474256995","7.39385954156","-73.5497335092","7.38513370824","1,012.83094816"
"Todos","206","12,328",,,"INVIAS-OTROS","1,249","0","70NS01","6","7","70NS016","70NS017","0","-73.3509535874","8.32926513412","-73.3555411676","8.32270306898","1,013.86979545999"
"Todos","207","26,296","IP – Accesos Norte a Bogotá","Bogotá - Chía - Cajicá - Zipaquirá - Briseño","ANI","1,162","4G033","45A04","17","18","45A0417","45A0418","0","-74.0139541812","4.95335520543","-74.0156342452","4.94437719274","1,021.65441310999"
"Todos","208","13,740",,"San Alberto - Bucaramanga","INVIAS-OTROS","1,232","0","45A08","69","70","45A0869","45A0870","0","-73.3101681506","7.62235946891","-73.3046469239","7.61921951844","1,023.14201974"
"Todos","209","8,310","Puerta de Hierro – Palmar de Varela y Carreto – Cruz del Viso","Carreto - Barranquilla","ANI","17","4G018","2516","46","47","251646","251647","1","-74.7609375792","10.64644999","-74.7592108055","10.637561328","1,025.21178865999"
"Todos","210","31,916","IP  –  Ampliación a Tercer Carril Doble Calzada Bogotá - Girardot","Girardot - Bogotá","ANI","65","4G032","4005","70","71","400570","400571","1","-74.3759181176","4.35448506615","-74.3801376799","4.35150189264","683.766854443"
"Todos","211","33,730",,"Buga- La Victoria","DEPTO","7","0","2505","75","76","250575","250576","0","-76.2672226585","3.95834934879","-76.2731379374","3.95141481737","1,033.66713011"
"Todos","212","35,251","IP - Nueva Malla Vial del Valle del Cauca","Cali - Palmira","ANI","1,590","5G001","2505","15","16","250515","250516","0","-76.3551057024","3.52088699308","-76.3459850664","3.52282184849","1,038.29738001"
"Todos","213","33,894",,"Altos de Zaragoza-Loboguerrero","INVIAS-OTROS","60","0","4001","50","52","400150","400152","0","-76.7594793407","3.78019832974","-76.7453831506","3.7763044364","1,771.37054921999"
"Todos","214","15,661",,"Piedecuesta-Girón","DEPTO","168","0",,"0","0",,,"1","-73.1637257422","7.06535753893","-73.1695258203","7.06336892262","709.81161769"
"Todos","215","1,299",,"El Zulia-Cúcuta","INVIAS-OTROS","100","0",,"0","0",,"0","0","-72.51469245","7.9508099721","-72.5279476001","7.95183416114","1,480.55009537999"
"Todos","216","6,666",,,"OTRO","0","0",,"0","0",,,"0","-76.0185832348","1.83963825595","-76.0327141715","1.84701248824","1,864.75187157"
"Todos","217","6,318",,"Palermo-Neiva","DEPTO","150","0",,"0","0",,,"0","-75.3957903324","2.88773432704","-75.3784323923","2.88582846961","2,940.54510041999"
"Todos","218","22,082",,"Barbosa-Tunja","INVIAS-OTROS","78","0","6209","15","16","620915","620916","0","-73.5413699508","5.84619164652","-73.5343064183","5.84444693852","984.028279465"
"Todos","219","820","IP – Antioquia – Bolívar","Arboletes-Montería","ANI","101","4G016","7401","63","64","740163","740164","1","-75.8962519917","8.75416986727","-75.8922709965","8.75140109041","591.900581301"
"Todos","221","2,873",,,"OTRO","0","0",,"0","0",,,"0","-75.4395249216","6.2411252397","-75.4429337854","6.23467707761","816.206586474"
"Todos","222","36,059",,,"OTRO","0","0",,"0","0",,,"1","-76.3446224352","3.40780648958","-76.3429206287","3.40710432985","205.158011951"
"Todos","223","35,716","IP - Nueva Malla Vial del Valle del Cauca",,"ANI","0","5G001",,"0","0",,,"0","-76.4737953785","3.45052093524","-76.4719552604","3.45001217137","213.991229578"
"Todos","224","27,296",,"Variante Pereira","INVIAS-OTROS","1,156","0","29RS01","4","5","29RS014","29RS015","0","-75.7919636295","4.81393959048","-75.784227763","4.81382128614","861.835672763"
"Todos","225","2,114",,"Saravena-Arauca","DEPTO","154","0",,"0","0",,,"0","-71.4603648806","7.00655555933","-71.4469582364","7.01068959445","1,770.53193622999"
"Todos","226","36,394",,,"OTRO","0","0",,"0","0",,,"0","-76.5913622049","3.14554051518","-76.5921779306","3.13117553075","1,771.06749289"
"Todos","227","5,222","Girardot – Ibagué – Cajamarca","Ibagué- Girardot","ANI","64","3G009","40TLC","15","16","40TLC15","40TLC16","1","-75.1697731817","4.4103921632","-75.1634526078","4.40528894174","907.674781032"
"Todos","228","19,384","Desarrollo Vial del Oriente de Medellín – DEVIMED","Medellín - Santuario","ANI","1,212","1G009","6004","5","6","60045","60046","0","-75.5261057848","6.323314638","-75.522907881","6.32865402581","927.071751104"
"Todos","229","8,684","Ruta del Sol 3","Bosconia-Valledupar","ANI","106","3G012",,"0","0",,,"1","-73.2539236737","10.461668694","-73.2622274239","10.4468236689","1,919.06248211"
"Todos","230","38,406",,"Pasto-Popayán","INVIAS-OTROS","3","0","2503","80","81","250380","250381","0","-76.7557599434","2.25790487641","-76.7615680904","2.25363152422","978.554853768"
"Todos","231","15,280",,,"DEPTO","1,229","0","45AST08","10","11","45AST0810","45AST0811","1","-73.1687504837","7.09061947065","-73.1696124402","7.08209336279","984.198962919"
"Todos","232","40,014",,"Tumaco-Pedregal","INVIAS-OTROS","55","0","1001","66","67","100166","100167","0","-78.5218416878","1.39019728456","-78.5132938436","1.39258221963","988.544810016"
"Todos","233","40,923","Rumichaca – Pasto","Ipiales-Pedregal","ANI","2","4G025","2501","43","44","250143","250144","0","-77.4601727991","1.04555018927","-77.4638742854","1.0378458836","989.368340053"
"Todos","234","6,044",,,"OTRO","0","0",,"0","0",,,"0","-76.2496725268","3.41867814431","-76.2560973512","3.42048924326","743.709691343"
"Todos","235","19,404","Desarrollo Vial del Oriente de Medellín – DEVIMED","Medellín - Santuario","ANI","1,212","1G009","6004","1","2","60041","60042","0","-75.5483294954","6.3147762088","-75.5446880878","6.32215331045","996.1733231"
"Todos","236","41,386",,,"OTRO","0","0",,"0","0",,,"0","-75.4613877974","5.56139052048","-75.4587362849","5.55630329986","1,249.70770083"
"Todos","237","16,183",,"Barbosa - Bucaramanga","INVIAS-OTROS","42","0","45A07","72","73","45A0772","45A0773","0","-73.0247492663","6.9482034107","-73.022116636","6.94038427104","1,000.09068082999"
"Todos","238","32,448","Girardot – Ibagué – Cajamarca",,"ANI","1,110","3G009","4004","30","31","400430","400431","0","-74.940733168","4.17984372633","-74.9332872857","4.17485042876","1,000.16402897"
"Todos","239","38,801",,"Florencia - Guayabal - Altamira","INVIAS-OTROS","1,013","0","2003A","6","7","2003A6","2003A7","1","-75.79597946","1.9799910761","-75.7973003948","1.97176607727","1,002.24220133999"
"Todos","240","13,246",,"El Zulia-Cúcuta","INVIAS-OTROS","100","0","7009","59","60","700959","700960","0","-72.5873877508","7.93004759197","-72.5788119531","7.92894640126","1,002.98845973"
"Todos","241","31,910",,"Buga- La Victoria","DEPTO","7","0","2506","26","27","250626","250627","0","-76.0698936237","4.3639561812","-76.0693643731","4.35497371629","1,004.58895560999"
"Todos","242","17,449",,"Barbosa - Bucaramanga","INVIAS-OTROS","42","0","45A07","1","2","45A071","45A072","1","-73.1166179492","6.55699239078","-73.1241599031","6.55355476115","1,006.11052089999"
"Todos","243","19,403","Desarrollo Vial del Oriente de Medellín – DEVIMED","Medellín - Santuario","ANI","1,212","1G009","6004","10","11","600410","600411","0","-75.5032684901","6.31411230394","-75.4971612637","6.31483059273","1,010.81409066"
"Todos","244","9,750","Ruta del Sol 3","Carmen de Bolívar-Bosconia","ANI","105","3G012","8003","24","25","800324","800325","1","-73.8894799055","9.97126841222","-73.8973446844","9.96674646735","1,013.89197101"
"Todos","245","13,258",,,"INVIAS-OTROS","172","0","7009A","74","75","7009A74","7009A75","0","-72.5953236996","7.93130450729","-72.5999662938","7.92665164829","763.101346828"
"Todos","246","37,808",,"Pasto-Popayán","INVIAS-OTROS","3","0","25CCB","3","4","25CCB3","25CCB4","0","-76.6395315606","2.45524283623","-76.6347576954","2.44819217025","1,024.44314437999"
"Todos","247","8,045","Ruta Caribe","Barranquilla - Malambo - Palmar de Varela","ANI","1,296","3G008","2516","70","71","251670","251671","1","-74.7707376886","10.8525262011","-74.7703916372","10.8435058948","1,028.78484503999"
"Todos","248","36,094","IP - Nueva Malla Vial del Valle del Cauca",,"ANI","0","5G001",,"0","0",,,"0","-76.3761222328","3.39525610355","-76.3671847593","3.39422642205","1,042.508747"
"Todos","249","30,778","IP  –  Ampliación a Tercer Carril Doble Calzada Bogotá - Girardot","Girardot - Bogotá","ANI","65","4G032","4005","98","99","400598","400599","0","-74.3356739645","4.52998543202","-74.3445039352","4.5283702987","1,050.76323711999"
"Todos","250","13,836","Autopistas al Mar 2","Santafé de Antioquía - Chigorodó","ANI","19","4G026","6202","1","2","62021","62022","1","-76.6760848196","7.66508046451","-76.6698079422","7.65651178413","1,208.72662889"
